text,label
"Subject: bammel pma ' s
these are revised schedules for jan , mar , & apr 2000 and the estimate
( scheduled ) volumes for may .
the prices were revised to capture texas general storage revenue ( fuel
retention ) in jan , mar , & apr . the fuel volumes are shown as a zero buy
price for the storage book .
the april also has volume true - ups due to actual metered volumes . ( schedule
6 ) . another adjustment was made in april to true up the cumulative facility
balance , ( 4 , 295 mmbtu ) .
thanks ,
kenny",0
"Subject: nomination 4 / 12 / 2000
this is to nominate 75 , 000 mmbtu / d into eastrans from hpl for wed , 4 / 12 / 2000 .
20 , 000 mmbtu / d will be redelivered into pg & e
7 , 800 mmbtu / d will be redelivered into hpl from fuels cotton valley
15 , 000 mmbtu / d into hpl ' s cartwhell at carthage
17 , 200 mmbtu / d into mobil beumont @ hsc - $ . 0375
15 , 000 mmbtu / d into mobil beaumont @ hsc - $ . 055
sherry , i got your write - up and am working on it .
thanks .",0
"Subject: enron / hpl nom for november 18 , 2000
( see attached file : hplnl 118 . xls )
- hplnl 118 . xls",0
"Subject: pricing issue for 5 / 00 production - duke energy
you probably haven ' t had time to look at the duke energy price . when you get
a chance could you please let me know what the correct price is for may 2000
production .
- - - - - - - - - - - - - - - - - - - - - - forwarded by elizabeth l hernandez / hou / ect on
09 / 01 / 2000 07 : 48 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 08 / 30 / 2000 08 : 48 am
to : elizabeth l hernandez / hou / ect @ ect
cc :
subject : pricing issue for 5 / 00 production - duke energy
elizabeth ,
sorry , i can ' t remember if we had talked about this pricing issue or what .
were you looking into this issue for me or was it passed to someone else .
please see the email below . i believe the system is pulling in the wrong
price for waha . wtx . if . m . i . . for 5 / 00 production . the deal # is 250237 .
i looked at the publication and it shows that the price should be $ 2 . 95 .
the price of $ 2 . 95 plus $ 1 would equal the price of $ 2 . 96 which is what duke
is
claiming the price to be instead of what we are showing which is $ 3 . 95 .
thanks , stephanie ( 3 - 6004 )
- - - - - - - - - - - - - - - - - - - - - - forwarded by stephanie gomes / hou / ect on 08 / 30 / 2000
08 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 08 / 28 / 2000 01 : 58 pm
to : elizabeth l hernandez / hou / ect @ ect
cc :
subject : pricing issue for 7 / 00 production
elizabeth ,
i have a pricing discrepancy and i was not sure if i send this to you or
oneil .
it ' s for duke energy , 5 / 00 production , deal # 250237 . duke believes our
price is too high . the system downloaded a price of $ 3 . 95
the price should be waha . wtx . if . m . i . , which is $ 2 . 95 for that month . (
waha . wtx . if . m . i . + 1 ) duke believes we should have paid them $ 2 . 96 .
i think the system pulled in the wrong price . could you please let me know
if you handle this pricing issue or someone else ?
thanks , stephanie ( 3 - 6004 )",0
"Subject: re : start dating
daily update :
4 unfaithful wives have been matched for you in your area :
1 . emily , 137 lbs , 5 ' 8 , 36 c , 19 miles away , available most week nights ( looking for side - fling )
2 . amanda , 135 lbs , 5 ' 6 , 36 d , 21 miles away , available most nights ( husband works midnights )
3 . jasmine , 128 lbs , 5 ' 9 , 34 b , 14 miles away , available jan 29 - 31 th
4 . stephanie , 122 lbs , 5 ' 6 , 36 c , 19 miles away , available jan 31 - feb 7 rd
all 4 women are waiting to speak with you live have photos . webcam ' s are available for all 4 .
no more
http : / / byway . date 4 real . biz / remove
and allow 48 hours .
",1
"Subject: potential list - feb . 2001
daren :
here is what we are aware of for potential for 2 / 01 :
comstock sutton : brazoria county , 2 , 000 mmbtu / d - gas daily mid month .
d & p operating , harris county , 1 , 000 mmbtu / d - gas daily mid month
please let me know if you have any questions ,
thanks ,
susan smith
x 33321",0
"Subject: work assignments
mike
i see that you have alot of the things that are on the error report , some of
which i am not sure that i have assigned to you . if anyone tells you that
you are now doing something off of their desk , please refer them to me at
this time . i don ' t want anyone to dump any the "" crap "" , or less savory work
off of t heir desks onto you ( we all have things we would prefer not to have
to do which still must be done , it just comes with the territory ) . also , let
me know if you feel comfortable with any additional shipper accounts . i
would like to see you crosstrain with sabrae after the holidays .
thanks ,
mary",0
"Subject: christmas tree farm pictures
",0
"Subject: conoco , inc . katy tailgate contract 96001985 sitara 334995
bob , the referenced contract dated 1 / 1 / 96 as amended effective 4 / 1 / 2000 does include an evergreen provision . thus , please add may , 2001 to the existing sitara deal , 334995 , at the current price , 90 % of ifhsc , for a volume of 155 mmbtu / d .
don , please prepare and circulate a termination letter for 96001985 .
george x 3 - 6992
- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 04 / 30 / 2001 02 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
john peyton
04 / 30 / 2001 01 : 08 pm
to : george weissman / hou / ect @ ect
cc :
subject : conoco katy contract
please send conoco ' s mike luchetti two month - to - month contracts for april and may volumes of around 150 - 200 mmbtu / day . this is for facility number 10077 - exxon plant hpl katy for gas that was being purchased under a contract that expired april 1 , 2001 - contract no 012 - 19785 - 113 .
thank you ,
john",0
"Subject: resume - gloria davis
? candidate through a recruiter - 20 % fee .
please review the resume of gloria davis . ? gloria has great experience and
would be an immediate asset to your company . ? over the course of her career
she has obtained experience with : pipeline reconciliations / analysis ,
revenue accounting , invoicing and transportation . her career highlights are :
ba - accounting - gpa 3 . 7
pipeline accounting experience
revenue accounting experience
has interfaced with all aspects of organizations - trader , customers ,
financial reporting , schedulers
strong pc skills
effective communicator
- davis _ gloria _ 06142000 _ original . doc",0
"Subject: cornhusker - cleburne plant outage
latest word on the cleburne plant outage :
most likely will not be back up before november 21 st .
ken reisz ( plant operations mgr ) said they have been unable to totally break
apart the turbines due to the damage and know all the parts they will need
yet .
- - mark
x 33396",0
"Subject: re : january nominations at shell deer park
fyi - i adjusted the tickets to reflect the volumes below .
mary
- - - - - - - - - - - - - - - - - - - - - - forwarded by mary poorman / na / enron on 01 / 02 / 2001 09 : 40
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" shankster jl ( luther ) "" on 01 / 02 / 2001 08 : 47 : 36 am
to : "" ' mary . poorman @ enron . com ' ""
cc : "" ' lamphier , gary ' ""
subject : re : january nominations at shell deer park
mary ,
we have a 90 , 000 mmbtu / d first of the month nomination against our term
baseload contract and a 20 , 000 mmbtu / d spot swing contract for january . i
assume that the 105 , 000 mmbtu / d demand request would be allocated 90 , 000
mmbtu / d against the baseload contract and 15 , 000 mmbtu / d against the spot
swing contract .
> j . luther shankster
>
> energy & utilities planning
> phone : 713 / 277 - 9307
> fax : 713 / 277 - 9941
> e - mail : jlshankster @ equiva . com
> home page : http : / / rsweb
>",0
"Subject: oh boy , i want this ! ydx 6 bd
paliourg
new super viagra ! regalis ! at huge discounts
most charge $ 18 , we charge $ 5 . save 80 %
regalis is newer and better because
- lasts all weekend
- less sideeffects
- higher success rate
shipped world wide !
http : / / newdeals . biz / superhard / cia /
this is one - time e - mailing . no - removal are required
t 4 cefsgmgkvjxsb 2 qufczhd 3 ljzdeavsjzyl 73
",1
"Subject: equistar - i ' m still waiting for the deal break out from rachael
@ equistar - i called twice .
equistar
d 1373 channel 17
d 8024 bayport polymers 3
d 1165 victoria polymers 0
d 1399 matagorda polymars 4
d 1552 qel @ laporte 10
d 1553 laporte polymers 0
d 1334 syngas fuels 0
d 1062 port arthur 1
d 1384 chocolate bayou 10
subtotal 45
third party
1373
phllips 3
sempra 15
n . e . t . 10
1552
morgan and stanley 5
sub total 33
grand total 78",0
"Subject: hpl noms
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 08 / 30 / 2000
06 : 30 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 08 / 29 / 2000 11 : 06 : 00 am
to : ami _ chokshi @ enron . com
cc :
subject : hpl noms
( see attached file : hpl - sept . xls )
- hpl - sept . xls",0
"Subject: penls enlarg 3 ment pllls
enlarge your penls nowcllck h 3 re !
no more",1
"Subject: and clement xtv and
sorry for taking so long . i finally found that site you were
asking me about . remember , the one that i used to
get a great
r \ ate on my homel o
an ? i was just looking around the other day
and they offerr a
te s at only 3 . 5 % . i am sure they can help you out .
this link
please let me know how it goes .
talk to you soon ,
grady z . dutton
a any oaxon was bigelow not expository zuyjzb
not of itson for bfuysuaxy
vaughn - bhomologue an we goodwill of or an aetjs
us our shard was neat or cprreyngf
to extricable the at so evzhiyajl
poliomyelitis we inter from heed loneyy
",1
"Subject: notebookplus usb travel cam @ $ 15 . 90 only ! !
usb travel cam
$ 15 . 90 only ! !
notebookplus usb travel
cam
meet
face - to - face online .
capture and
email stills and videos .
add live images
to your instant messages .
play cool
camera games usb for true plug and play
setup .
includes user
friendly photo editing / greeting card
software .
windows
98 / 2000 / me / xp compatible .
your one stop
distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
only limited quantities available on selected
specials ! ! ! !
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971
4 8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 4 , just follow this link :
click the link , or copy and paste the address into your browser .
please give it atleast 48 hours for unsubscription to be effective .",1
